sampling_date,plant_id,Peletizadora,sampling_hash,product_name,product_code,Turno,batch,Durabilidad,fines,Presión,Carga,Temp Acondicionamiento,Temp Enfriamiento,Hum Acondicionamiento,Hum Enfriamiento,Temp Ambiente,Hum Ambiente,observations,Matriz Dado,time,mixing_humidity,product_humidity,product_temperature,sampled_by,type_1,retention_time,type_2,efficiency,quantity,company_name,source_file,Delta Temp,Eficiencia Acondicionador,delta_temp_group,"product_code,Producto",Estructura Dieta,Amp
2024-06-25,18,2,e39868cb2c47d44cd456b23b5082ffbe,prelevante,610-596,2,725.0,91.5,8.5,20.0,75.0,85.0,30.3,14.13,11.68,29.4,54.0,amp 118,mt 05,16:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.9,6.0,0-1,"610-596,prelevante",Levante,118.0
2024-06-25,18,2,e39868cb2c47d44cd456b23b5082ffbe,prelevante,610-596,2,725.0,91.5,8.5,20.0,75.0,85.0,30.3,14.13,11.68,29.4,54.0,amp 118,mt 05,16:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.9,6.0,0-1,"610-596,levante",Levante,118.0
2024-06-25,18,1,821b2e2ada2cf4d7cc9a2cb4731d9f04,prelevante,610-596,2,726.0,99.3,0.7,20.0,39.0,78.0,31.0,14.72,12.19,35.5,48.0,amp 96,mt 03,16:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-4.5,5.3,<0,"610-596,prelevante",Levante,96.0
2024-06-25,18,1,821b2e2ada2cf4d7cc9a2cb4731d9f04,prelevante,610-596,2,726.0,99.3,0.7,20.0,39.0,78.0,31.0,14.72,12.19,35.5,48.0,amp 96,mt 03,16:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-4.5,5.3,<0,"610-596,levante",Levante,96.0
2024-06-25,18,2,e4dc617a99eebbded0e5ed3809baa278,prelevante,610-596,1,725.0,92.6,7.4,18.0,75.0,83.0,32.8,13.4,11.01,28.2,64.0,amp 103-112,mt 05,10:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.6,6.2,4-5,"610-596,prelevante",Levante,103.0
2024-06-25,18,2,e4dc617a99eebbded0e5ed3809baa278,prelevante,610-596,1,725.0,92.6,7.4,18.0,75.0,83.0,32.8,13.4,11.01,28.2,64.0,amp 103-112,mt 05,10:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.6,6.2,4-5,"610-596,levante",Levante,103.0
2024-06-25,18,2,6ed73cb426eea7228123b4457545a7b8,ceba  3,703-180,1,724.0,94.7,5.3,16.0,74.0,85.0,31.4,14.86,11.55,27.1,65.0,amp 94-113,mt 05,08:53:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.3,5.7,4-5,"703-180,ceba 3",Finalizadores,94.0
2024-06-25,18,2,6ed73cb426eea7228123b4457545a7b8,ceba  3,703-180,1,724.0,94.7,5.3,16.0,74.0,85.0,31.4,14.86,11.55,27.1,65.0,amp 94-113,mt 05,08:53:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.3,5.7,4-5,"703-180,ceba 3",Finalizadores,94.0
2024-06-24,18,2,7578b36619db6a81181157a1a41d1392,ceba 2,703-167,3,723.0,96.7,3.3,18.0,76.0,84.0,28.1,13.56,12.0,25.8,56.0,amp 90-113,mt 05,03:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.3,6.2,2-3,"703-167,ceba 2",Finalizadores,90.0
2024-06-24,18,2,8fa3bfbf4b5abec795541a4a0e45a601,ceba 1,703-177,3,722.0,96.7,3.3,18.0,80.0,85.0,30.8,13.31,11.79,26.9,56.0,amp 113.8,mt 05,22:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.9,6.4,3-4,"703-177,ceba 1",Finalizadores,113.8
2024-06-24,18,2,8bfb21f04f5d104f3f4f3cca09a6a64e,ceba 1,703-177,2,722.0,91.8,8.2,18.0,81.0,82.0,31.5,13.8,11.68,27.9,53.0,amp 118,mt 05,19:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.6,5.9,3-4,"703-177,ceba 1",Finalizadores,118.0
2024-06-24,18,2,43d9348bb47919954e741c40793cf809,ceba finalizacion,703-298,1,721.0,94.9,5.1,18.0,77.0,84.0,30.7,13.16,11.6,27.4,67.0,amp 104-113,mt 05,11:15:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.3,6.4,3-4,"703-298,ceba finalizacion",Finalizadores,104.0
2024-06-21,18,1,8af90b7da15f96d41294d231635329f8,levante,601-562,2,719.0,99.6,0.4,20.0,40.0,83.0,29.3,15.08,13.05,31.9,44.0,amp 91,mt 03,19:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.6,5.5,<0,"601-562,levante",Levante,91.0
2024-06-21,18,1,064c1f20ddcb673b9b3a69f5063f19f9,ceba 1,703-177,2,717.0,99.4,0.6,20.0,40.0,84.0,32.3,13.33,13.01,35.1,44.0,amp 90,mt 03,17:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.8,6.3,<0,"703-177,ceba 1",Finalizadores,90.0
2024-06-21,18,2,687370c77643d83f7061e32f2b4f0a88,prelevante,610-596,2,718.0,86.7,13.3,18.0,76.0,77.0,30.8,13.86,12.44,29.9,60.0,amp 103-113,mt 04,14:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.9,5.6,0-1,"610-596,prelevante",Levante,103.0
2024-06-21,18,2,687370c77643d83f7061e32f2b4f0a88,prelevante,610-596,2,718.0,86.7,13.3,18.0,76.0,77.0,30.8,13.86,12.44,29.9,60.0,amp 103-113,mt 04,14:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.9,5.6,0-1,"610-596,levante",Levante,103.0
2024-06-21,18,2,0381c1a86c498c0b6aae3d67ba6cee09,prelevante,610-596,1,718.0,97.7,2.3,20.0,75.0,76.0,30.6,13.67,12.02,29.1,62.0,amp 108.9,mt 04,11:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.5,5.6,1-2,"610-596,prelevante",Levante,108.9
2024-06-21,18,2,0381c1a86c498c0b6aae3d67ba6cee09,prelevante,610-596,1,718.0,97.7,2.3,20.0,75.0,76.0,30.6,13.67,12.02,29.1,62.0,amp 108.9,mt 04,11:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.5,5.6,1-2,"610-596,levante",Levante,108.9
2024-07-11,18,2,dc41f4d872ecbb0a1a2a686113950def,ceba 1,703-177,3,808.0,95.5,4.5,20.0,81.0,84.0,30.4,14.09,11.31,26.3,52.0,amp 118,mt 05,00:19:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.1,6.0,4-5,"703-177,ceba 1",Finalizadores,118.0
2024-07-11,18,1,faf1d7b53be023cf2ebbf5bd89491553,ceba 1,703-177,3,808.0,99.6,0.4,18.0,40.0,76.7,30.0,14.53,12.43,32.5,41.0,amp 96.90,mt 03,22:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.5,5.3,<0,"703-177,ceba 1",Finalizadores,96.9
2024-07-11,18,1,cd6813f72fa9cbc1a8227c01bb9224a6,iniciacion 1,550-427,3,809.0,99.3,0.7,18.0,40.0,71.6,27.9,14.07,11.97,30.6,44.0,amp 93.28,mt 03,03:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.7,5.1,<0,"550-427,iniciacion 1",Inicios,93.28
2024-07-11,18,2,3631da9d5664a16d1f619a94904a39a3,iniciacion 1,550-427,3,809.0,94.6,5.4,20.0,80.0,85.0,27.6,13.35,12.33,26.1,54.0,amp  120,mt 05,02:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.5,6.4,1-2,"550-427,iniciacion 1",Inicios,120.0
2024-07-12,18,2,6fb85b1b96aa6c0825448df136885165,lactancia primerizas,240-506,1,812.0,93.0,7.0,20.0,79.0,79.0,29.0,13.22,11.09,25.0,57.0,amp 105,mt 05,07:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.0,6.0,4-5,"240-506,lactancia primerizas",Cria,105.0
2024-07-12,18,2,39767e85a60e9228c566e9859265eae8,lactancia primerizas,240-506,1,813.0,94.2,5.8,20.0,78.0,80.0,30.2,12.9,11.17,24.0,55.0,amp 104,mt 05,10:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,6.2,6.2,>5,"240-506,lactancia primerizas",Cria,104.0
2024-07-12,18,1,db49f1850cb77b93f9b964cbc5c1241c,lactancia primerizas,240-506,1,813.0,99.6,0.4,20.0,40.0,80.0,30.1,14.08,12.29,31.8,46.0,amp 97,mt 03,09:05:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.7,5.7,<0,"240-506,lactancia primerizas",Cria,97.0
2024-07-12,18,1,c8674d436cb0eb708b8cdde9ab3974ae,levante,601-562,1,813.0,99.6,0.4,20.0,40.0,80.0,28.3,15.2,12.55,28.9,50.0,amp 95,mt 03,06:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.6,5.3,<0,"601-562,levante",Levante,95.0
2024-07-12,18,2,58845f4268bb60c5e546b5655d1b263d,ceba 5,703-179,2,814.0,97.6,2.4,20.0,80.0,88.0,30.6,13.6,11.55,32.6,46.0,amp 115-127,mt 05,15:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.0,6.5,<0,"703-179,ceba 5",Finalizadores,115.0
2024-07-12,18,2,a73d43f6bc21148062efa4a39422d220,ceba 5,703-179,1,814.0,95.4,4.6,20.0,80.0,84.0,30.1,13.23,12.12,29.7,51.0,amp 110,mt 05,12:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.4,6.3,0-1,"703-179,ceba 5",Finalizadores,110.0
2024-07-12,18,1,493da34cf8768ceb93dbea066f30121f,ceba 5,703-179,1,814.0,99.8,0.2,20.0,40.0,80.0,31.9,14.72,12.67,34.3,40.0,amp 100,mt 03,11:25:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.4,5.4,<0,"703-179,ceba 5",Finalizadores,100.0
2024-07-12,18,2,3d0461258216043e6daecf436a534187,gestacion choque 1,113-812,3,815.0,99.1,0.9,20.0,87.0,85.0,32.0,12.96,11.38,26.2,60.0,amp 126,mt 05,23:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,5.8,6.6,>5,"113-812,gestacion choque 1",Cria,126.0
2024-07-12,18,1,8578e77cc8eb5dda21f97034cc940ef9,gestacion choque 1,113-812,3,815.0,99.8,0.2,20.0,40.0,72.8,28.6,13.8,12.88,31.0,48.0,amp 110,mt 03,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.4,5.3,<0,"113-812,gestacion choque 1",Cria,110.0
2024-06-19,18,2,a8c22951a750d2b97e823292014cb361,ceba finalizacion,703-298,3,708.0,96.1,3.9,19.0,79.0,78.0,28.0,14.23,12.1,25.0,61.0,amp 120,mt 04,04:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.0,5.5,3-4,"703-298,ceba finalizacion",Finalizadores,120.0
2024-06-19,18,2,f899306a905a168699649aea5e1887a5,hembras crecimiento,111-410,3,707.0,98.9,1.1,18.0,80.0,78.0,29.3,13.79,11.8,26.0,61.0,amp 124,mt 04,02:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.3,5.7,3-4,"111-410,hembras crecimiento",Levante,124.0
2024-06-19,18,2,e5695b21b3b8f5f043a32641b1635606,gestacion 1,110-398,3,706.0,99.1,0.9,18.0,80.0,80.0,28.6,14.24,12.19,24.9,60.0,amp 124,mt 04,12:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.7,5.6,3-4,"110-398,gestacion 1",Cria,124.0
2024-06-19,18,2,e5695b21b3b8f5f043a32641b1635606,gestacion 1,110-398,3,706.0,99.1,0.9,18.0,80.0,80.0,28.6,14.24,12.19,24.9,60.0,amp 124,mt 04,12:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.7,5.6,3-4,"110-398,gestacion 2",Cria,124.0
2024-06-19,18,1,5063a3d0906a6499ce995ca3bf8d33fd,ceba finalizacion,703-298,3,708.0,99.6,0.4,20.0,40.0,81.0,27.7,14.54,13.4,27.4,57.0,amp 98,mt 03,04:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.3,5.6,0-1,"703-298,ceba finalizacion",Finalizadores,98.0
2024-06-19,18,1,c30b8f2a09b5c9399a79432ca142f6f5,hembras crecimiento,111-410,3,707.0,99.6,0.4,20.0,41.0,81.0,27.6,13.87,12.0,28.0,57.0,amp 105,mt 03,02:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.4,5.8,<0,"111-410,hembras crecimiento",Levante,105.0
2024-06-19,18,1,fd8e015041c60fddf1af1785261c8c56,gestacion 1,110-398,3,706.0,99.8,0.2,20.0,40.0,81.0,29.6,14.82,13.2,28.1,56.0,amp 100,mt 03,23:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.5,5.5,1-2,"110-398,gestacion 1",Cria,100.0
2024-06-19,18,1,fd8e015041c60fddf1af1785261c8c56,gestacion 1,110-398,3,706.0,99.8,0.2,20.0,40.0,81.0,29.6,14.82,13.2,28.1,56.0,amp 100,mt 03,23:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.5,5.5,1-2,"110-398,gestacion 2",Cria,100.0
2024-07-12,18,2,c9627f2cd2d556c29251faafd5d97a0c,gestacion choque 1,113-812,2,815.0,98.7,1.3,20.0,85.0,84.0,31.3,13.53,11.02,28.1,49.0,amp 113-126,mt 05,19:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.2,6.2,3-4,"113-812,gestacion choque 1",Cria,113.0
2024-07-12,18,1,57bf04cee0037cfa3263c70cd731a560,gestacion choque 1,113-812,2,815.0,99.6,0.4,18.0,41.0,80.0,30.7,14.91,12.27,34.5,37.0,amp 99,mt 03,18:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.8,5.4,<0,"113-812,gestacion choque 1",Cria,99.0
2024-07-12,18,2,dc77f67db4410e278f1969881d855741,hembras reemplazo,920-597,3,816.0,98.9,1.1,20.0,85.0,85.0,28.3,14.27,12.76,24.8,64.0,amp 126,mt 05,02:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.5,6.0,3-4,"920-597,hembras reemplazo",Levante,126.0
2024-07-12,18,2,06907d244b7ddbdafee9ab5457104c21,preiniciador fase 2,550-421,3,817.0,95.9,4.1,21.0,76.0,72.0,28.1,12.0,11.73,24.4,65.0,amp 118,mt 05,05:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.7,6.0,3-4,"550-421,preiniciador fase 2",preiniciadores,118.0
2024-07-12,18,1,637fc498cd251e720eb33a625586a931,lactancia  multiparas,212-518,3,818.0,99.1,0.9,20.0,40.0,73.6,26.8,13.81,13.08,29.2,53.0,amp 99.8,mt 03,03:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.4,5.3,<0,"212-518,lactancia multiparas",Cria,99.8
2024-07-13,18,1,09bf1476882b5a525051c62417d4d54e,lactancia  multiparas,212-518,1,818.0,99.6,0.4,20.0,40.0,79.0,27.6,15.01,12.74,28.5,55.0,amp 100,mt 03,07:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.9,5.3,<0,"212-518,lactancia multiparas",Cria,100.0
2024-07-13,18,2,42181f28d779913b0c93059ef1c63fa5,preiniciador fase 2,550-421,1,819.0,95.6,4.4,20.0,75.0,70.0,29.9,12.85,10.38,24.3,56.0,amp 91,mt 05,06:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,5.6,5.4,>5,"550-421,preiniciador fase 2",preiniciadores,91.0
2024-07-13,18,2,b98d5d230ee4173d888c71a0c6550b19,ceba 1.1 premex,703-171,1,821.0,95.7,4.3,20.0,80.0,81.0,29.5,13.34,11.5,28.2,64.0,amp 107,mt 05,10:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.3,6.1,1-2,"703-171,ceba 1.1 premex",Finalizadores,107.0
2024-07-13,18,1,f1f1da97299fede37c0b430c825c4e3d,ceba 1.1 premex,703-171,1,821.0,99.6,0.4,20.0,40.0,81.0,29.6,14.47,12.95,32.1,51.0,amp 94,mt 03,10:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.5,5.6,<0,"703-171,ceba 1.1 premex",Finalizadores,94.0
2024-07-13,18,1,bfd5b3b5dd56e6857c3996cccbfeb24c,hembras crecimiento,111-410,2,822.0,99.7,0.3,18.0,40.0,78.0,31.6,14.3,12.13,36.6,34.0,amp 105,mt 03,15:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-5.0,5.5,<0,"111-410,hembras crecimiento",Levante,105.0
2024-07-13,18,2,fb5608df997213cbf25f1a8cd4df9293,gestacion preparto,100-405,2,823.0,99.3,0.7,20.0,85.0,85.0,28.2,15.04,11.91,32.3,49.0,amp 94-110,mt 05,15:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-4.1,5.7,<0,"100-405,gestacion preparto",Cria,94.0
2024-07-13,18,2,9efd3413725ff4a482e163c730649226,ceba 2,703-167,2,824.0,96.8,3.2,20.0,77.0,85.0,32.4,13.67,11.45,29.7,46.0,amp 108-123,mt 05,19:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.7,6.2,2-3,"703-167,ceba 2",Finalizadores,108.0
2024-07-15,18,2,50dd279c1dead54d0c430784273cabe3,ceba 1.1 premex,703-171,2,829.0,97.2,2.8,20.0,80.0,80.0,33.1,13.26,11.57,35.7,42.0,amp 130,mt 05,15:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.6,6.0,<0,"703-171,ceba 1.1 premex",Finalizadores,130.0
2024-07-15,18,1,e3be26ce1229abf4bca6b2be71500f40,ceba 1.1 nutritec,703-170,2,829.0,99.7,0.3,20.0,40.0,79.1,25.6,13.96,10.63,37.8,34.0,amp 97.22,mt 03,14:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-12.2,5.7,<0,"703-170,ceba 1.1 nutritec",Finalizadores,97.22
2024-07-15,18,2,b44add3f61a031eec21705b3c625c4a2,ceba 1,703-177,3,830.0,97.0,3.0,18.0,78.0,83.0,30.4,14.49,11.32,29.0,47.0,amp 106-121.6,mt 05,23:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.4,5.7,1-2,"703-177,ceba 1",Finalizadores,106.0
2024-07-15,18,1,bcfc1701f9093712a3d69af89e7b89fb,ceba 1,703-177,3,830.0,99.4,0.6,18.0,40.0,78.0,30.0,14.88,11.85,33.5,42.0,amp 103,mt 03,23:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.5,5.2,<0,"703-177,ceba 1",Finalizadores,103.0
2024-07-15,18,1,d5e618c04ea9452ece56b09c5e22adae,ceba 1,703-177,2,830.0,99.1,0.9,20.0,40.0,72.4,32.8,13.3,11.59,34.6,37.0,amp 113,mt 03,21:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.8,5.4,<0,"703-177,ceba 1",Finalizadores,113.0
2024-07-15,18,2,1f5e286f6ad8b34e15d909e49e131507,ceba 1,703-177,2,830.0,96.4,3.6,18.0,79.0,84.0,33.1,13.6,11.92,30.8,40.0,amp 129,mt 05,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.3,6.2,2-3,"703-177,ceba 1",Finalizadores,129.0
2024-07-15,18,2,c5b4f60c96312ae81fbd850c0c8f2bde,ceba finalizacion,703-298,2,830.0,97.4,2.6,20.0,76.0,84.0,33.1,13.35,11.09,35.6,35.0,amp 130,mt 05,16:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.5,6.3,<0,"703-298,ceba finalizacion",Finalizadores,130.0
2024-07-15,18,1,cf8bc7555acaabbbb84ce4e473476a4a,ceba finalizacion,703-298,2,831.0,98.2,1.8,18.0,76.0,84.0,35.4,13.71,11.7,33.6,34.0,amp 129,mt 05,18:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.8,6.1,1-2,"703-298,ceba finalizacion",Finalizadores,129.0
2024-07-15,18,2,fedc2e030aa8b23af8653399a5473493,levante,601-562,3,832.0,96.9,3.1,18.0,78.0,80.0,30.3,13.91,11.12,27.6,53.0,amp 106-123.7,mt 05,04:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.7,5.8,2-3,"601-562,levante",Levante,106.0
2024-06-17,18,1,c712cc1f16894e3f89d8c938ffa685fe,prelevante,610-596,2,693.0,99.7,0.3,20.0,40.0,82.0,29.7,15.36,13.18,32.9,41.0,amp 98,mt 03,20:45:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.2,5.3,<0,"610-596,prelevante",Levante,98.0
2024-06-17,18,1,c712cc1f16894e3f89d8c938ffa685fe,prelevante,610-596,2,693.0,99.7,0.3,20.0,40.0,82.0,29.7,15.36,13.18,32.9,41.0,amp 98,mt 03,20:45:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.2,5.3,<0,"610-596,levante",Levante,98.0
2024-06-17,18,1,1ee60b88beddcb67258fe25acfc1ba0b,iniciacion 1,550-427,2,692.0,99.2,0.8,18.0,40.0,83.0,32.4,14.74,11.35,37.0,33.0,amp 84,mt 03,17:05:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-4.6,5.6,<0,"550-427,iniciacion 1",Inicios,84.0
2024-06-17,18,2,f9d2e07d1776e65770b8a169a74be3d0,iniciacion 1,550-427,2,692.0,91.4,8.6,20.0,77.0,78.0,32.5,13.26,11.38,33.5,55.0,amp 95-106,mt 04,14:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.0,5.9,<0,"550-427,iniciacion 1",Inicios,95.0
2024-06-17,18,1,243fc4f28d3c78e6a6b91843506ced97,iniciacion 1,550-427,1,692.0,95.6,4.4,20.0,38.0,76.0,30.8,12.29,10.92,34.6,44.0,amp 116,mt 03,12:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.8,6.2,<0,"550-427,iniciacion 1",Inicios,116.0
2024-07-15,18,1,4d7f19b72f712d70fa7c33ec244e476f,levante,601-562,3,832.0,99.7,0.3,20.0,40.0,82.0,30.3,15.01,12.65,32.6,44.0,amp 93,mt 03,02:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.3,5.5,<0,"601-562,levante",Levante,93.0
2024-07-16,18,1,d323f40a20ca51748b575bef4a7d8374,levante,601-562,1,832.0,99.5,0.5,20.0,40.0,82.0,28.9,14.39,12.63,31.2,47.0,amp 95,mt 03,06:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.3,5.7,<0,"601-562,levante",Levante,95.0
2024-07-16,18,1,20bb143819940fed2b7d310498368997,prelevante,610-596,1,833.0,99.2,0.8,20.0,40.0,80.0,32.9,13.8,11.65,36.0,53.0,amp 100,mt 03,12:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.1,5.8,<0,"610-596,prelevante",Levante,100.0
2024-07-16,18,1,20bb143819940fed2b7d310498368997,prelevante,610-596,1,833.0,99.2,0.8,20.0,40.0,80.0,32.9,13.8,11.65,36.0,53.0,amp 100,mt 03,12:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.1,5.8,<0,"610-596,levante",Levante,100.0
2024-06-16,18,2,02db0816e5df8621ee119468aa8b1361,ceba 1,703-177,3,690.0,92.0,8.0,20.0,80.0,80.0,31.8,14.08,11.84,26.0,59.0,amp 118,mt 04,04:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,5.8,5.7,>5,"703-177,ceba 1",Finalizadores,118.0
2024-06-16,18,2,13563830a657b66209dbfadf68a1a043,ceba 1.1 nutritec,703-170,3,689.0,94.1,5.9,20.0,80.0,78.0,29.6,14.12,11.87,26.2,58.0,amp 115,mt 04,23:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.4,5.5,3-4,"703-170,ceba 1.1 nutritec",Finalizadores,115.0
2024-06-16,18,1,c59f94e776dd4892261c28f86635020c,ceba 1,703-177,3,690.0,99.4,0.6,20.0,40.0,80.0,27.3,14.97,13.63,28.2,50.0,amp 96,mt 03,04:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.9,5.3,<0,"703-177,ceba 1",Finalizadores,96.0
2024-06-16,18,1,b547b0b57bc4a3b1bf9b5c39b83575d7,ceba 1.1 nutritec,703-170,3,689.0,99.3,0.7,20.0,40.0,80.0,29.8,14.68,11.28,29.2,48.0,amp 93,mt 03,12:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.6,5.4,0-1,"703-170,ceba 1.1 nutritec",Finalizadores,93.0
2024-06-16,18,1,a030769e855768a33d1a18356d9fb522,ceba finalizacion,703-298,2,688.0,99.5,0.5,20.0,40.0,83.0,28.5,15.05,13.39,32.1,48.0,amp 98,mt 03,18:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.6,5.5,<0,"703-298,ceba finalizacion",Finalizadores,98.0
2024-06-16,18,2,d916addfbc47880c29d9d5818df72a70,ceba finalizacion,703-298,2,688.0,93.5,6.5,20.0,80.0,78.0,30.5,14.71,12.92,29.2,61.0,amp 108-114,mt 04,17:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.3,5.3,1-2,"703-298,ceba finalizacion",Finalizadores,108.0
